蓝色影视💚直播,#genre#
都江堰鱼嘴,https://gcalic.v.myalicdn.com/gc/djyqyl1_1/index.m3u8
乐山大佛全景,https://gcalic.v.myalicdn.com/gc/lsdfgfl_1/index.m3u8
成龙,http://zby.xjqxz.top/cldy/live.m3u8#http://cfss.cc/cdn/hy/11342386.flv
李连杰,http://zby.xjqxz.top/lljdy/live.m3u8#http://cfss.cc/cdn/hy/11342390.flv
周润发,http://cfss.cc/cdn/hy/11342387.flv
甄子丹,http://cfss.cc/cdn/hy/11352935.flv
洪金宝,https://hw.flv.huya.com/src/73821423-73821423-317060597529182208-2710090468-10057-A-0-1.flv?ctype=tars_mp&fs=bgct&seqid=3191212202054&sv=2024081020&t=102&uid=1467920229042&uuid=2028064815&ver=1&wsSecret=44585e011af02851cbbe0efb698b2ae5&wsTime=66b7ada5



音乐频道,#genre#
写不完的爱,http://em.21dtv.com/songs/60049996.mkv
最浪漫的事,http://em.21dtv.com/songs/60060358.mkv
往事只能回味,http://em.21dtv.com/songs/60043463.mkv#https://alimov2.a.kwimgs.com/upic/2022/06/01/06/BMjAyMjA2MDEwNjEyMjZfOTU2MzA3MDg4Xzc1NzE0NzcwMTc5XzJfMw==_b_B55a73f3d2ceffe4c8f6105e440e73c59.mp4
无言的温柔,http://em.21dtv.com/songs/60047526.mkv
除了你,http://em.21dtv.com/songs/60013053.mkv#https://alimov2.a.kwimgs.com/upic/2022/06/03/06/BMjAyMjA2MDMwNjAyMzhfOTU2MzA3MDg4Xzc1ODY3NDQwNjA2XzJfMw==_b_B7ee14a3abf87a2f9ba3a8c1400ab8d87.mp4
无聊的游戏,https://vd2.bdstatic.com/mda-nb8j3b6sz77bdvk8/sc/cae_h264_delogo/1644413904258506067/mda-nb8j3b6sz77bdvk8.mp4
无奈的思绪,http://em.21dtv.com/songs/60047268.mkv
错误的爱,http://em.21dtv.com/songs/60013695.mkv
一去不回头,http://em.21dtv.com/songs/60053468.mkv
我只在乎你,http://em.21dtv.com/songs/60046913.mkv
你怎么说,http://em.21dtv.com/songs/60032505.mkv
云菲菲殇雪,http://em.21dtv.com/songs/60105571.mkv
爱拼才会赢,http://em.21dtv.com/songs/60008066.mkv
歌声恋情,http://em.21dtv.com/songs/60018386.mkv#https://vd3.bdstatic.com/mda-mgsd4eq75mvk0ikk/480p/h264/1627377763575260019/mda-mgsd4eq75mvk0ikk.mp4
张蔷爱你在心口难开,http://em.21dtv.com/songs/60008040.mkv
潇洒的走,http://em.21dtv.com/songs/60049457.mkv#https://alimov2.a.kwimgs.com/upic/2022/05/16/18/BMjAyMjA1MTYxODQ3MDZfOTU2MzA3MDg4Xzc0NTcyMDAzNDYyXzJfMw==_b_B17ec2b34cc891bd2b73658f16cb6b223.mp4
昨夜星辰,http://em.21dtv.com/songs/60086311.mkv
程琳信天游,http://em.21dtv.com/songs/60134047.mkv
程琳妈妈的吻,http://em.21dtv.com/songs/60134048.mkv
程琳酒干倘卖无,http://em.21dtv.com/songs/60134051.mkv
张学友祝福,http://em.21dtv.com/songs/60059307.mkv#https://vdse.bdstatic.com/h265/bdda84753e5b197b3b87f906f7c7de14e6.mp4
张学友吻别,https://vd3.bdstatic.com/mda-pmg9mrimnrgtmuhs/hd/cae_h264/1702813135084226556/mda-pmg9mrimnrgtmuhs.mp4
张学友只想一生跟你走,https://vdse.bdstatic.com/h265/bd8fe9f94c3cd33cbceef019ec531e1c80.mp4
张学友等你等到我心痛,https://vdse.bdstatic.com//15e70c82ad7e0bcafaee8717c5ebfca4.mp4
张学友每天爱你多一些,https://vdse.bdstatic.com/h265/bd27405c5e29e5dc7cb96489521643e801.mp4
张学友一路上有你,https://vdse.bdstatic.com/h265/bd7818d01f525a857e6f98d5d5d0a06b9d.mp4#http://em.21dtv.com/songs/60053285.mkv
真的爱你,https://vdse.bdstatic.com/h265/bd52a8694190260cdaa4d61cea00dc34a5.mp4#https://vdse.bdstatic.com/h265/bd92bbeb952cb18415b258cb7d74cdcdfb.mp4
喜欢你,https://vdse.bdstatic.com/h265/bd4483c9d51d48d39552f3b99ee3c2cbd1.mp4
张雨生我的未来不是梦,https://vd3.bdstatic.com/mda-pdgdp1kb8mnq4gcy/hd/mda-pdgdp1kb8mnq4gcy.mp4#http://em.21dtv.com/songs/60045246.mkv
一身何求,https://vdse.bdstatic.com/h265/bd89fe4db440906460afd00487c34b6f92.mp4
伍思凯特别的爱给特别的你,http://em.21dtv.com/songs/60041637.mkv
五月缘分,http://em.21dtv.com/songs/60056060.mkv
陈慧琳记事本,http://em.21dtv.com/songs/60022714.mkv
陈淑桦梦醒时分,http://em.21dtv.com/songs/60029721.mkv
张雨生雨一直下,http://em.21dtv.com/songs/60055735.mkv
钟镇涛只要你过得比我好,http://em.21dtv.com/songs/60058503.mkv
林谦谦《我等到花儿也谢了》,https://vdse.bdstatic.com//881a3eec1f2f632ae9f2e8226df6065c.mp4
红颜知己,https://vd3.bdstatic.com/mda-qc554zxf4hpkf56u/hd/cae_h264/1709797072130716861/mda-qc554zxf4hpkf56u.mp4#https://vdse.bdstatic.com/h265w2/wz2415cd49b03a02ba85cc69e066e1aa5f.mp4#https://vd3.bdstatic.com/mda-mg2gqnpeqnyjbdht/hd/cae_h264_nowatermark/1625313417020859493/mda-mg2gqnpeqnyjbdht.mp4#https://vd2.bdstatic.com/mda-ndf5b747kstgt4c2/cae_h264_delogo/1650081809843896571/mda-ndf5b747kstgt4c2.mp4
流星雨,https://vdse.bdstatic.com/h265/bdb49d57c9f9e3afc69a6d82a5ac6ed315.mp4
伤心太平洋,https://vdse.bdstatic.com/h265/bd0a208741414f0fc89f7b63032dadc2d3.mp4
心太软,https://vdse.bdstatic.com/h265/bd2cf0a0201395d5551c608c91634e458e.mp4
大头鞋,https://vd3.bdstatic.com/mda-ncecggndu12b3aqr/hd/cae_h264_delogo/1647334836830833644/mda-ncecggndu12b3aqr.mp4
朋友,https://vd3.bdstatic.com/mda-iivxv3f66nyp3mye/hd/mda-iivxv3f66nyp3mye.mp4
驼铃,https://vd3.bdstatic.com/mda-mbcbj2shdb5n8ege/cae_h264/1679584139137348423/mda-mbcbj2shdb5n8ege.mp4
牡丹之歌,https://vd3.bdstatic.com/mda-kdpi566bxtz3zpqu/sc/bd265_cae_v4_roi/1664950875011344145/mda-kdpi566bxtz3zpqu.mp4
我的中国心[爱心],https://vd3.bdstatic.com/mda-qc9h7fs12vf2vg2u/hd/cae_h264/1710072755438741054/mda-qc9h7fs12vf2vg2u.mp4
万里长征用不到,https://vdse.bdstatic.com/h265/bd5bdc729f646180dc979fd0057912b780.mp4
上海滩,https://vd3.bdstatic.com/mda-mkf3j23x8vr8bc79/hd/cae_h264/1637032794957244867/mda-mkf3j23x8vr8bc79.mp4
掌声响起来,https://vd3.bdstatic.com/mda-qakdkdv2xhizrmcm/sc/bd265_cae_visr_v6/1705836555184004873/mda-qakdkdv2xhizrmcm.mp4
风雨兼程,https://vd3.bdstatic.com/mda-qd4j8gg32tjpt8ci/576p/h264/1712324192314492609/mda-qd4j8gg32tjpt8ci.mp4
小螺号,https://vd3.bdstatic.com/mda-jkrt06av1h23zx3k/hd/mda-jkrt06av1h23zx3k.mp4
恋曲1990,https://vdse.bdstatic.com/h265/bd78cff83ab51204071a6cac6250bdd182.mp4
把根留住,https://vd3.bdstatic.com/mda-pdtiymjenx6e5bp9/576p/h264/1682688260120544592/mda-pdtiymjenx6e5bp9.mp4
让生命等候,https://vd3.bdstatic.com/mda-ki6f15u4nvw9p9a7/v2-hknm/hd/mda-ki6f15u4nvw9p9a7.mp4
不懂我的心,https://vd3.bdstatic.com/mda-pcmce7gq5tqqjknw/576p/h264/1679475374393888015/mda-pcmce7gq5tqqjknw.mp4
借我一点爱,https://vd3.bdstatic.com/mda-pd14bg34kh44v3ca/hd/cae_h264/1680405309496453589/mda-pd14bg34kh44v3ca.mp4
董安格90,https://vd3.bdstatic.com/mda-pkg6sfrk2auz7z50/hd/cae_h264/1700203309818931306/mda-pkg6sfrk2auz7z50.mp4
千千阙歌,https://vdse.bdstatic.com//505917a91c2d49c16d33eb0c343999c7.mp4
甜蜜蜜,https://vdse.bdstatic.com/h265/bdf7104067c0ae8cdd614898838082d923.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=19&logid=11812786139881431607&vt=-1&svt=-1&cr_max=1&s_score=-1.000000&pt=0&av=14.3&vid=13579276373662601380&mvt=-1&did=3a1a6edbf01db4ea97abff6fb97de656&cr=1&h265_s=1&sl=191&sle=1&split=434296#https://alimov2.a.kwimgs.com/upic/2022/05/12/08/BMjAyMjA1MTIwODUyNTZfOTU2MzA3MDg4Xzc0MjA5MTk5NTEzXzJfMw==_b_Bed65d2117b15f1124a4a799e7ee95fed.mp4
千言万语,https://vdse.bdstatic.com/h265/bdea152d22edf6fcff2f6877093df36e48.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=19&logid=10883296634040703633&vt=-1&svt=-1&cr_max=1&s_score=-1.000000&pt=0&av=14.3&vid=6778945436749671079&mvt=-1&did=3a1a6edbf01db4ea97abff6fb97de656&cr=1&h265_s=1&sl=144&sle=1&split=351700
恰似你的温柔,https://vd3.bdstatic.com/mda-jd2kr1jchphvsmc0/sc/mda-jd2kr1jchphvsmc0.mp4
万水千山总是情,https://vd3.bdstatic.com/mda-ndfg7taxiwvr7af7/hd/cae_h264_delogo/1650115071752941449/mda-ndfg7taxiwvr7af7.mp4
邓丽君在水一方,https://vdse.bdstatic.com/h265/bdb4952a55f59d8e0177628770f1b9d7be.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=19&logid=11206164547102341304&vt=-1&svt=-1&cr_max=1&s_score=-1.000000&pt=0&av=14.3&vid=13091234699915727896&mvt=-1&did=3a1a6edbf01db4ea97abff6fb97de656&cr=1&h265_s=1&sl=222&sle=1&split=490223
邓丽君榕树下,https://vdse.bdstatic.com/h265/bdaa622d379869525d2db61a1c7d400186.mp4
邓丽君月亮代表我的心,https://vdse.bdstatic.com/h265/bd60cc486d210895686fcc5c44a7e3c8d3.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=19&logid=11563240740643934826&vt=-1&svt=-1&cr_max=1&s_score=-1.000000&pt=0&av=14.3&vid=14524751980491762674&mvt=-1&did=3a1a6edbf01db4ea97abff6fb97de656&cr=1&h265_s=1&sl=181&sle=1&split=420828
邓丽君10首歌,https://vdse.bdstatic.com//1523e694145cd06d2be634cd5661c48b.mp4
当我想你的时候,https://vdse.bdstatic.com/h265/bdd3fd0c5af1b3df79c89696f4051c0a37.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=19&logid=8012032170012700436&vt=-1&svt=-1&cr_max=0&s_score=-1.000000&pt=0&av=14.3&vid=9506927213484438077&mvt=-1&did=3a1a6edbf01db4ea97abff6fb97de656&cr=0&h265_s=1&sl=141&sle=1&split=364186
刘欢少年装志不言愁,https://vdse.bdstatic.com//61a0e96a2ccd1cb535d558ee0cf81b6c.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2024-04-28T03%3A36%3A38Z%2F-1%2Fhost%2F058d0ad2311cdd10fc4e338ff7b7c5406181088f1bdf6ba6843457afc876a8b5
刘欢千万次的问,https://vd3.bdstatic.com/mda-mdhu9mniuabkzib9/sc/bd265_cae_roi_v6/1706566678165871098/mda-mdhu9mniuabkzib9.mp4?cd=1&hit_bd265_src=1&mpd=1&pd=19&logid=12047090242885072636&vt=1&svt=1&cr_max=3&s_score=-1.000000&pt=0&av=14.3&vid=6396980057515277019&mvt=1&did=3a1a6edbf01db4ea97abff6fb97de656&cr=2&h265_s=1&sl=243&sle=1&split=497333
走过咖啡屋,https://vdse.bdstatic.com//fb40ace1563b5c1563ef4f7effdfa410.mp4
迟志强十不该,https://vdse.bdstatic.com/h265/bd5f5e15652ed56840a5a2006ba39b23f3.mp4
迟志强愁啊愁,https://vd3.bdstatic.com/mda-mme1ngqqi2djf1z3/hd/cae_h264/1639531488188730367/mda-mme1ngqqi2djf1z3.mp4
迟志强心声,https://vd3.bdstatic.com/mda-mmpaz9caufbre2ie/hd/cae_h264/1640393840419242579/mda-mmpaz9caufbre2ie.mp4
迟志强铁窗泪,https://vd3.bdstatic.com/mda-jecsqy29wgbfzp4z/sc/bd265_cae_roi_v5/1697673545277937554/mda-jecsqy29wgbfzp4z.mp4
迟志强狱中望月,https://vd3.bdstatic.com/mda-idiaz9rzgd54y6ji/logo/hd/mda-idiaz9rzgd54y6ji.mp4
迟志强狱中十二月,https://vdse.bdstatic.com/h265/bdaef394ead848a43abd2dffd5d9ea8936.mp4
两只蝴蝶,https://vdse.bdstatic.com/h265/bd3f53f67a1d8ab14ad040f848edf3c83c.mp4
丁香花🌸,https://vdse.bdstatic.com/h265/bdfd7d2eb1d4c901ab0724b8a66d8c299b.mp4
无言的结局,https://vdse.bdstatic.com/h265/bde9b7b35dec6007758744f6aca15cccef.mp4
新鸳鸯蝴蝶梦,https://vdse.bdstatic.com/h265/bd257669d395ebd8ca7c9b80b03ab3c6f4.mp4
一千零一夜,https://vdse.bdstatic.com/h265/bdd100cf72feec9c71066ebd37fb008c8d.mp4
涛声依旧,https://vdse.bdstatic.com/h265/bd1b67c3cfc0b404acd904604b03e9daf5.mp4
亚洲雄风,https://vdse.bdstatic.com/h265/bd19a97a783727fe2114bba5f414b637e1.mp4
在雨中,https://vdse.bdstatic.com/h265/bd8109dc0cdf122fa1c96f27e5d33c32d9.mp4
九妹,https://vdse.bdstatic.com/h265/bd6200a2f4ec4494a0f1971829dad86c09.mp4
童年,https://vdse.bdstatic.com/h265/bdebfcb1a3f50f719b0ee850bd9807fcad.mp4
邓丽君北国之春,https://vd3.bdstatic.com/mda-jinqm280ecppjh5c/sc/bd265_cae_roi_v5/1694800547578806915/mda-jinqm280ecppjh5c.mp4
车载情歌21首,https://vd3.bdstatic.com/mda-pjqpkvqfud9t7cpp/576p/h264/1698252265089513313/mda-pjqpkvqfud9t7cpp.mp4
红尘情歌,https://vd3.bdstatic.com/mda-pf99znjtchvgcvq8/576p/h264/1686380670449042423/mda-pf99znjtchvgcvq8.mp4#https://vdse.bdstatic.com/h265/bd2c1c5360a7ee61e02879330ce4d3e010.mp4
13首DJ情歌,https://vd3.bdstatic.com/mda-pd281c17zt2yy3yp/hd/cae_h264/1680839721503780986/mda-pd281c17zt2yy3yp.mp4
小虎队爱,http://em.21dtv.com/songs/60006922.mkv
杨坤那一天,http://em.21dtv.com/songs/60030828.mkv
杨坤站台,http://em.21dtv.com/songs/60057510.mkv
金志文跟着感觉走,http://em.21dtv.com/songs/60075525.mkv
金志文远走高飞,http://em.21dtv.com/songs/60136965.mkv
让我一次爱个够,http://em.21dtv.com/songs/60117296.mkv
林忆莲至少还你,http://em.21dtv.com/songs/60058815.mkv
张惠妹哭砂,http://em.21dtv.com/songs/60025583.mkv
张惠妹听海,http://em.21dtv.com/songs/60042538.mkv
张惠妹可以抱你,http://em.21dtv.com/songs/60045688.mkv
张学友想和你去吹吹风,http://em.21dtv.com/songs/60049041.mkv
郑志华水手,http://em.21dtv.com/songs/60147806.mkv
踏浪,https://vd3.bdstatic.com/mda-kkv0wydeqrgdqtiw/v1-cae/hd/mda-kkv0wydeqrgdqtiw.mp4
刘落英后来,https://vdse.bdstatic.com//938bafdf45573190a8c337b424bf04a8.mp4
伤不起,https://vdse.bdstatic.com/h265/bd8d41a13416bca9652b7a3b6cabfe67af.mp4
别问我是谁,https://vd3.bdstatic.com/mda-qdgjbti1wzu4i33i/sc/bd265_cae_roi_v6/1713659656546794219/mda-qdgjbti1wzu4i33i.mp4
走进新时代,https://vdse.bdstatic.com/h265/bdaca721b03747e74d15680e3e1ca0c45d.mp4
小白杨,https://vdse.bdstatic.com/h265/bd4abbfd1ea3fcca83f7cc242c2c03a317.mp4
跟着感觉走,https://vdse.bdstatic.com/h265/bd0c5a0b653bf118114badac3845630d90.mp4
心在跳情在烧,https://vdse.bdstatic.com/h265/bd0cb662627a5cf3710287d2cae40538e9.mp4
光辉岁月,https://vdse.bdstatic.com/h265/bd70635793b7c7f2bcf0b470b8d92d525b.mp4
牧羊曲,https://vdse.bdstatic.com//0466a84603eabfda4fd9f6706c389ed7.mp4
小苹果🍎,https://vd3.bdstatic.com/mda-pmtef6nugg3uc5xe/576p/h264/1703758587081442365/mda-pmtef6nugg3uc5xe.mp4
编花篮,https://vdse.bdstatic.com/h265/bd38d2445de85c95b15c839132b83599e8.mp4
韭菜炒大葱,https://vd3.bdstatic.com/mda-mhrczt6xhxnm711v/sc/bd265_cae_visr_v6/1702690085563742900/mda-mhrczt6xhxnm711v.mp4
飘雪,https://vd3.bdstatic.com/mda-nin6eyj721m4nwh7/hd/cae_h264/1663992130912038971/mda-nin6eyj721m4nwh7.mp4
叶倩文祝福,https://vdse.bdstatic.com/h265/bd2ca07f42148a8257a8c3302663cf3b8d.mp4
叶倩文真心真意过一生,https://vdse.bdstatic.com/h265/bd553f4b8ee861ae5ea9859fe431beddb4.mp4
叶倩文选择,https://vdse.bdstatic.com//60f3ded8e9bb36f11b486ac6521ef646.mp4
相思风雨中,https://vdse.bdstatic.com//00956a688208ddedb133dacda821d489.mp4
Xjx6首好听情歌DJ🇨🇳,https://vdse.bdstatic.com//b9c765ede94b5d2bac8cb2a9afc70488.mp4
潘美辰你就是我唯一的爱,http://em.21dtv.com/songs/60031833.mkv
潘美辰我不在乎,http://em.21dtv.com/songs/60044927.mkv
潘美辰舍不得你离去,http://em.21dtv.com/songs/60038212.mkv
潘美辰只要一丝温柔,http://em.21dtv.com/songs/60091663.mkv
潘美辰是你,http://em.21dtv.com/songs/60039446.mkv
潘美辰原谅我改变,http://em.21dtv.com/songs/60056001.mkv
潘美辰你冷不冷,http://em.21dtv.com/songs/60031887.mkv
潘美辰不要走不要走,http://em.21dtv.com/songs/60011665.mkv
潘美辰,http://em.21dtv.com/songs/60044949.mkv
卓依婷爱的奉献,http://em.21dtv.com/songs/60007209.mkv
卓依婷迟来的爱,http://em.21dtv.com/songs/60012788.mkv
卓依婷潮湿的心,http://em.21dtv.com/songs/60012447.mkv
卓依婷电话情思,http://em.21dtv.com/songs/60148418.mkv
卓依婷杜十娘,http://em.21dtv.com/songs/60015875.mkv
卓依婷九月九,http://em.21dtv.com/songs/60024360.mkv
卓依婷梦驼铃,http://em.21dtv.com/songs/60165406.mkv
卓依婷,http://em.21dtv.com/songs/60030012.mkv
张帝14个问答,https://vdse.bdstatic.com/h265/bdcf36579c6341dd6574dc0dbc6665fc86.mp4
爱不停息,https://txmov2.a.kwimgs.com/upic/2022/05/30/05/BMjAyMjA1MzAwNTI5MjhfOTU2MzA3MDg4Xzc1NTc5NTY1NjM3XzJfMw==_b_Bf28a861f732cc0b62d624c511423fc21.mp4
爱的很绝对输的很狼狈,https://alimov2.a.kwimgs.com/upic/2022/05/19/12/BMjAyMjA1MTkxMjIzNTFfOTU2MzA3MDg4Xzc0NzUxMDc1MzM0XzJfMw==_b_B7306ca7d04de7e078b90489dbc10e37e.mp4
爱火,https://vd3.bdstatic.com/mda-jiakuii545923s2y/sc/mda-jiakuii545923s2y.mp4
爱你却不敢告诉你,https://alimov2.a.kwimgs.com/upic/2022/05/23/08/BMjAyMjA1MjMwODM0NTZfOTU2MzA3MDg4Xzc1MDY5NDM5NzAwXzJfMw==_b_B0c8c82903e2afac15903524fa3134fca.mp4
爱你是那么的辛苦,https://txmov2.a.kwimgs.com/upic/2022/06/01/05/BMjAyMjA2MDEwNTUwMjZfOTU2MzA3MDg4Xzc1NzE0MjY5MDcxXzJfMw==_b_B07660f4a7402d9114c919791f2f84464.mp4
爱你一生不舍弃,https://alimov2.a.kwimgs.com/upic/2022/06/01/05/BMjAyMjA2MDEwNTQxMTRfOTU2MzA3MDg4Xzc1NzEzOTk1MzA4XzJfMw==_b_B90fec61fb2776e18607e3163b4d99b86.mp4
爱你一万年,https://txmov2.a.kwimgs.com/upic/2022/05/28/17/BMjAyMjA1MjgxNzAwNTNfOTU2MzA3MDg4Xzc1NDQ5MTc5MDgxXzJfMw==_b_B86b66fa638ba1b70c664281181494236.mp4
爱情骗子请你离开我,https://vd4.bdstatic.com/mda-nd25fh6j52jx4h7h/cae_h264_delogo/1649020823648856216/mda-nd25fh6j52jx4h7h.mp4
爱我的小妹妹快快来,https://vd2.bdstatic.com/mda-nc5d1hi1v4xy6fe6/cae_h264_delogo/1646558269217025452/mda-nc5d1hi1v4xy6fe6.mp4
爱悠悠情悠悠,https://txmov2.a.kwimgs.com/upic/2022/05/26/05/BMjAyMjA1MjYwNTIyMThfOTU2MzA3MDg4Xzc1MjYyMTk2MzkxXzJfMw==_b_B51654e4e6b3f3983ee060d725a36c66f.mp4
白头到老不分离,https://txmov2.a.kwimgs.com/upic/2022/05/21/06/BMjAyMjA1MjEwNjA0MDdfOTU2MzA3MDg4Xzc0ODg3NDA1MzIxXzJfMw==_b_Be67c60b303816935515c988457de1f77.mp4
表白,https://vd2.bdstatic.com/mda-ncg08dwicq36v88q/1080p/cae_h264_delogo/1647550851787171345/mda-ncg08dwicq36v88q.mp4
别让我等候,https://alimov2.a.kwimgs.com/upic/2022/05/23/07/BMjAyMjA1MjMwNzMxMjRfOTU2MzA3MDg4Xzc1MDY3MTEwNzkyXzJfMw==_b_B7df6b39b462c226c5d0b54a3051d35a5.mp4
不白活一回,https://vd2.bdstatic.com/mda-ndg02u37v5hn9hqr/cae_h264_delogo/1650154599657309355/mda-ndg02u37v5hn9hqr.mp4
不该把爱情想得太美,https://vd4.bdstatic.com/mda-ncgdq9gggmsrt6hs/cae_h264_delogo/1647554458547225376/mda-ncgdq9gggmsrt6hs.mp4
不期而遇,https://alimov2.a.kwimgs.com/upic/2022/05/10/08/BMjAyMjA1MTAwODA2NTJfOTU2MzA3MDg4Xzc0MDcwNDI1MDA3XzJfMw==_b_Bcaa49b28dfb71c7701e64dbeaeb2821a.mp4
不挽留没回头,https://alimov2.a.kwimgs.com/upic/2022/06/01/05/BMjAyMjA2MDEwNTM5MDdfOTU2MzA3MDg4Xzc1NzEzOTgyNTkwXzJfMw==_b_Bf42faac947f1873863830fe5f57402e5.mp4
不要走,https://vd2.bdstatic.com/mda-nca2c98aibytrpp0/cae_h264_delogo/1647633624707386611/mda-nca2c98aibytrpp0.mp4
不知道,https://vd4.bdstatic.com/mda-nau8kiyzs7sa810w/cae_h264_delogo/1643436750528695387/mda-nau8kiyzs7sa810w.mp4
擦伤,https://txmov2.a.kwimgs.com/upic/2022/05/20/06/BMjAyMjA1MjAwNjA4MjhfOTU2MzA3MDg4Xzc0ODAzMjA5OTUxXzJfMw==_b_B07768896eaba698261192036b2b49f33.mp4
藏爱,https://alimov2.a.kwimgs.com/upic/2022/05/17/07/BMjAyMjA1MTcwNzQ2MjlfOTU2MzA3MDg4Xzc0NjA0MjMwNzI2XzJfMw==_b_Ba76534d598d853d54c5bf4a18b597ced.mp4
草原上最美的姑娘,https://alimov2.a.kwimgs.com/upic/2022/05/12/11/BMjAyMjA1MTIxMTIyMDNfOTU2MzA3MDg4Xzc0MjE3MTA2ODM3XzJfMw==_b_B42ecf15e138ea5b3fc699db51dcccd7a.mp4
策马情歌,https://alimov2.a.kwimgs.com/upic/2022/05/26/05/BMjAyMjA1MjYwNTUzNDdfOTU2MzA3MDg4Xzc1MjYyNzkwMTY1XzJfMw==_b_Bb09b659e53ab1746c396c104f5cfdb7a.mp4
茶山情歌,https://vd3.bdstatic.com/mda-nbbn51pswxeedzff/fhd/cae_h264_nowatermark_delogo/1644787225758354057/mda-nbbn51pswxeedzff.mp4
潮湿的心,https://vd3.bdstatic.com/mda-ke4h5gqvwhygxwbv/v1-cae/sc/mda-ke4h5gqvwhygxwbv.mp4
痴情换真心,https://alimov2.a.kwimgs.com/upic/2022/05/31/06/BMjAyMjA1MzEwNjM3MTRfOTU2MzA3MDg4Xzc1NjQ4MzAzMjI2XzJfMw==_b_B170255b9d94bb4ff57620e998c9c056a.mp4
错过缘分错过你,https://vd4.bdstatic.com/mda-nak1ta9hr7uau7gi/fhd/cae_h264_nowatermark_delogo/1642800023084828200/mda-nak1ta9hr7uau7gi.mp4
错位时空,https://alimov2.a.kwimgs.com/upic/2022/05/10/20/BMjAyMjA1MTAyMDI0MDZfOTU2MzA3MDg4Xzc0MTE0NzY0NTU3XzJfMw==_b_B344521e146d717ee6eec31aead272742.mp4
待你厌倦江湖,https://txmov2.a.kwimgs.com/upic/2022/05/31/06/BMjAyMjA1MzEwNjMyNDJfOTU2MzA3MDg4Xzc1NjQ4MTAyMDQ1XzJfMw==_b_B62384350315b9200713c59062e1294a1.mp4
但愿,https://vd4.bdstatic.com/mda-nb47x5b8ywvemmt1/cae_h264_nowatermark_delogo/1644039596232854297/mda-nb47x5b8ywvemmt1.mp4
弹棉花,https://vd4.bdstatic.com/mda-nd9j6yyb18rnfx26/cae_h264_delogo/1649597780750060750/mda-nd9j6yyb18rnfx26.mp4
等不到的爱,https://txmov2.a.kwimgs.com/upic/2022/06/10/14/BMjAyMjA2MTAxNDM2NDRfOTU2MzA3MDg4Xzc2NDQ2MjE5NDg4XzJfMw==_b_B362954b2c84869585267ae6d54943bff.mp4
点燃一根烟,https://alimov2.a.kwimgs.com/upic/2022/05/16/18/BMjAyMjA1MTYxODU4NThfOTU2MzA3MDg4Xzc0NTczMDE1MjQ5XzJfMw==_b_B746d452d34b45ca092a246c5ed00c7e1.mp4
冬天里的一把火,https://vd4.bdstatic.com/mda-nd3kzdfeij9pzv40/cae_h264_delogo/1649213587964506259/mda-nd3kzdfeij9pzv40.mp4
都说,https://vd3.bdstatic.com/mda-kckse34xbmavq1m9/v1-cae/sc/mda-kckse34xbmavq1m9.mp4
二十年后再相会,https://alimov2.a.kwimgs.com/upic/2022/05/26/05/BMjAyMjA1MjYwNTI4MTJfOTU2MzA3MDg4Xzc1MjYyMjk3MzIxXzJfMw==_b_B39c4359419fad2026c8bfb9a83ff1a23.mp4
返老还童丹,https://vd2.bdstatic.com/mda-nca00vvk4jivh0zh/cae_h264_delogo/1646957555541998155/mda-nca00vvk4jivh0zh.mp4
风含情水含笑,https://alimov2.a.kwimgs.com/upic/2022/06/08/07/BMjAyMjA2MDgwNzE4NTBfOTU2MzA3MDg4Xzc2Mjg3Nzk4NzQ0XzJfMw==_b_B375987d14e51a79300421bd54ea37707.mp4
风飘飘雨潇潇,https://alimov2.a.kwimgs.com/upic/2022/06/08/07/BMjAyMjA2MDgwNzIwNDRfOTU2MzA3MDg4Xzc2Mjg3ODY4NTM2XzJfMw==_b_B2cff790b56fd451f175022efebb2cef7.mp4
浮生记,https://alimov2.a.kwimgs.com/upic/2022/05/26/05/BMjAyMjA1MjYwNTM1MDVfOTU2MzA3MDg4Xzc1MjYyNDIxMDg2XzJfMw==_b_B63801abb16fecd9ad093abf7f95d59e0.mp4
福到咱家,https://vd4.bdstatic.com/mda-nb8hr4qddntrq82q/cae_h264_nowatermark_delogo/1644410779629055655/mda-nb8hr4qddntrq82q.mp4
感情我赌输,https://vd4.bdstatic.com/mda-nc2j773frb43294b/cae_h264_delogo/1646355671995600633/mda-nc2j773frb43294b.mp4
高山青,https://vd2.bdstatic.com/mda-nbekkfmj84v41mdb/fhd/cae_h264_nowatermark_delogo/1645045236575576660/mda-nbekkfmj84v41mdb.mp4
哥哥不要把我忘,https://alimov2.a.kwimgs.com/upic/2022/05/11/07/BMjAyMjA1MTEwNzIzMTlfOTU2MzA3MDg4Xzc0MTM2ODE2ODIyXzJfMw==_b_B34a8ce553bf382767cc3e00a3305ed0b.mp4
